Entrez ID	Type
416	best inferred
8704	best inferred
79714	best inferred
417	inferred
8701	not inferred
55746	landmark
79717	best inferred
8702	best inferred
54414	not inferred
55745	best inferred
79716	landmark
419	best inferred
8707	best inferred
79719	best inferred
8708	inferred
79718	best inferred
8705	best inferred
8706	best inferred
55749	not inferred
8721	best inferred
8722	best inferred
8720	landmark
102723555	not inferred
55751	best inferred
55750	best inferred
420	best inferred
102723553	not inferred
421	best inferred
55755	best inferred
55754	best inferred
55753	best inferred
55752	best inferred
79701	best inferred
341947	not inferred
8714	best inferred
55759	best inferred
427	landmark
8715	best inferred
55758	best inferred
79703	best inferred
8712	inferred
55757	best inferred
79706	best inferred
429	best inferred
55756	best inferred
79705	best inferred
8718	best inferred
79707	best inferred
8717	best inferred
54429	not inferred
79709	best inferred
256815	not inferred
8732	best inferred
8733	best inferred
7402	best inferred
7401	not inferred
8731	landmark
80714	not inferred
653820	not inferred
100133093	not inferred
80712	not inferred
102724877	not inferred
102723547	not inferred
54431	best inferred
55762	inferred
430	inferred
55761	best inferred
55760	best inferred
79731	best inferred
170487	not inferred
432	best inferred
79730	inferred
340602	not inferred
433	inferred
55766	best inferred
79733	best inferred
434	inferred
54434	best inferred
55765	best inferred
400831	not inferred
435	best inferred
54433	best inferred
55764	best inferred
79735	best inferred
400830	not inferred
54432	best inferred
55763	best inferred
79734	best inferred
8725	best inferred
54439	not inferred
438	inferred
8726	landmark
54438	landmark
55769	best inferred
79736	best inferred
439	best inferred
8723	best inferred
54437	not inferred
55768	best inferred
79739	best inferred
8724	best inferred
54436	best inferred
79738	best inferred
8729	best inferred
105378479	not inferred
8727	landmark
8728	best inferred
170482	not inferred
8740	best inferred
80709	not inferred
7411	best inferred
8743	best inferred
7410	best inferred
8744	best inferred
8741	best inferred
7412	best inferred
8742	best inferred
80704	inferred
102723534	not inferred
80705	best inferred
440	best inferred
54442	landmark
55773	not inferred
54440	best inferred
55771	inferred
79720	best inferred
400823	not inferred
102724862	not inferred
443	best inferred
55770	best inferred
102723532	not inferred
444	best inferred
55777	inferred
79722	inferred
445	best inferred
55776	best inferred
105377135	not inferred
55775	best inferred
79724	best inferred
54443	not inferred
79723	best inferred
7404	inferred
8736	best inferred
79726	best inferred
7403	best inferred
8737	best inferred
79725	inferred
55779	best inferred
79728	best inferred
7405	best inferred
8735	inferred
55778	best inferred
79727	inferred
7408	best inferred
105379799	not inferred
7407	best inferred
79729	best inferred
8738	best inferred
7409	best inferred
8739	best inferred
8751	best inferred
7422	best inferred
8754	best inferred
7421	best inferred
7424	best inferred
7423	best inferred
80737	inferred
80736	best inferred
65109	best inferred
65108	best inferred
55780	not inferred
80739	inferred
54453	best inferred
55784	best inferred
79751	best inferred
80740	best inferred
55783	not inferred
79750	best inferred
79753	best inferred
55781	best inferred
79752	best inferred
54457	inferred
55788	best inferred
79755	best inferred
54456	not inferred
55787	best inferred
79754	best inferred
54455	best inferred
55786	best inferred
80742	best inferred
54454	best inferred
55785	best inferred
80741	best inferred
7415	best inferred
8747	not inferred
79759	best inferred
92715	not inferred
7414	best inferred
8748	inferred
79758	best inferred
7417	best inferred
8745	best inferred
7416	landmark
54458	best inferred
55789	not inferred
92714	not inferred
7419	best inferred
400818	not inferred
8749	inferred
8761	best inferred
65110	best inferred
6100	not inferred
7431	best inferred
7430	best inferred
8760	best inferred
6102	best inferred
7433	best inferred
6101	not inferred
7432	best inferred
8766	best inferred
8763	best inferred
6103	best inferred
7434	best inferred
8764	best inferred
80726	not inferred
65117	best inferred
80725	not inferred
80724	best inferred
80723	best inferred
54460	not inferred
55791	best inferred
55790	best inferred
102724843	not inferred
460	best inferred
80728	not inferred
80727	not inferred
462	inferred
54464	not inferred
55795	best inferred
79740	best inferred
463	best inferred
54463	best inferred
55794	not inferred
54462	best inferred
55793	landmark
79742	best inferred
54461	not inferred
79741	inferred
466	landmark
54468	best inferred
55799	best inferred
79744	best inferred
467	best inferred
54467	not inferred
55798	best inferred
468	best inferred
54466	inferred
79746	best inferred
80731	not inferred
54465	best inferred
55796	best inferred
79745	best inferred
255520	not inferred
79748	inferred
7425	best inferred
79747	inferred
7428	best inferred
8756	inferred
54469	best inferred
92703	best inferred
7429	best inferred
8772	best inferred
8773	best inferred
7442	inferred
7441	inferred
8771	not inferred
7444	best inferred
8776	best inferred
101929895	not inferred
7443	best inferred
8777	best inferred
8774	best inferred
8775	best inferred
254251	not inferred
471	best inferred
472	best inferred
473	best inferred
474	inferred
475	best inferred
476	best inferred
477	best inferred
478	best inferred
479	inferred
7436	best inferred
7439	best inferred
8767	best inferred
6120	best inferred
7450	best inferred
8784	not inferred
6122	best inferred
7453	best inferred
6121	inferred
6124	best inferred
7455	not inferred
8787	best inferred
6123	inferred
7454	best inferred
8788	best inferred
8785	inferred
101927245	not inferred
6125	best inferred
7456	best inferred
8786	best inferred
254263	not inferred
480	not inferred
481	landmark
8780	best inferred
482	best inferred
483	best inferred
486	inferred
487	inferred
488	best inferred
489	best inferred
6117	landmark
7448	best inferred
7447	best inferred
6119	landmark
8778	inferred
6118	landmark
7462	best inferred
8794	best inferred
6130	best inferred
7461	best inferred
8795	best inferred
6133	inferred
7464	best inferred
8792	best inferred
6132	best inferred
8793	best inferred
6135	best inferred
7466	landmark
8798	best inferred
6134	best inferred
7465	best inferred
8799	best inferred
101928587	not inferred
6137	best inferred
7468	best inferred
8796	best inferred
6136	best inferred
8797	not inferred
256892	not inferred
490	best inferred
101928589	not inferred
491	best inferred
8790	best inferred
492	best inferred
493	best inferred
495	inferred
496	inferred
254225	not inferred
254228	not inferred
100134444	not inferred
498	best inferred
6128	best inferred
7458	best inferred
8789	inferred
6129	best inferred
6142	not inferred
7473	inferred
6141	best inferred
7472	inferred
6144	inferred
7475	best inferred
134701	not inferred
6143	best inferred
7474	best inferred
101927262	not inferred
101928592	not inferred
6146	best inferred
7477	not inferred
7476	best inferred
7479	inferred
6147	best inferred
7478	not inferred
254240	not inferred
7471	inferred
100133128	not inferred
6139	best inferred
6138	best inferred
7469	best inferred
7484	not inferred
6152	best inferred
7483	not inferred
6155	best inferred
7486	best inferred
6154	best inferred
7485	landmark
6157	best inferred
6156	best inferred
6159	best inferred
6158	best inferred
254295	not inferred
7480	inferred
7482	inferred
6150	best inferred
7481	best inferred
101928527	not inferred
6164	best inferred
7494	landmark
6166	best inferred
6165	best inferred
6168	best inferred
7499	not inferred
6167	best inferred
7498	best inferred
6169	best inferred
6160	best inferred
7490	best inferred
6161	best inferred
6175	best inferred
101929870	not inferred
6176	best inferred
254272	not inferred
101927216	not inferred
101929876	not inferred
6171	best inferred
6170	inferred
6173	inferred
101928548	not inferred
105379861	not inferred
55700	best inferred
254268	not inferred
105377200	not inferred
55704	best inferred
55703	best inferred
122706	not inferred
55702	best inferred
55701	best inferred
55707	best inferred
55706	best inferred
55705	best inferred
122704	inferred
6185	best inferred
6188	best inferred
6187	best inferred
55709	best inferred
6189	best inferred
6182	landmark
6181	best inferred
6184	landmark
6183	best inferred
55711	best inferred
55715	best inferred
55714	best inferred
55713	best inferred
55719	best inferred
55718	best inferred
55717	best inferred
55716	best inferred
6197	best inferred
6196	best inferred
6199	best inferred
6198	best inferred
158724	not inferred
101929812	not inferred
6191	best inferred
6193	landmark
6192	best inferred
91373	best inferred
6195	landmark
6194	landmark
120103	not inferred
390916	not inferred
65080	best inferred
65082	best inferred
145407	not inferred
65084	best inferred
122769	not inferred
65083	best inferred
91369	inferred
91368	not inferred
92691	not inferred
390928	not inferred
390927	not inferred
65095	best inferred
65094	best inferred
389903	not inferred
132112	not inferred
158747	best inferred
90060	not inferred
146760	not inferred
91392	not inferred
146754	inferred
122742	not inferred
101929839	not inferred
122740	not inferred
122748	not inferred
90050	not inferred
144110	not inferred
144100	not inferred
144108	not inferred
677790	not inferred
375316	not inferred
375318	not inferred
120146	not inferred
100505478	not inferred
90070	not inferred
90075	not inferred
375307	not inferred
134728	not inferred
388610	not inferred
388611	not inferred
389941	not inferred
146705	not inferred
375337	not inferred
388650	landmark
122786	not inferred
390937	not inferred
121457	not inferred
388646	not inferred
146713	not inferred
146712	best inferred
375341	not inferred
388649	not inferred
375323	not inferred
349075	not inferred
390940	inferred
133418	not inferred
120114	not inferred
121441	not inferred
388633	not inferred
146723	not inferred
388630	not inferred
122773	not inferred
146722	not inferred
219902	not inferred
65244	best inferred
65243	best inferred
90204	best inferred
90203	not inferred
65249	not inferred
102724957	not inferred
79890	best inferred
79892	best inferred
102723623	not inferred
79891	best inferred
120071	not inferred
54596	inferred
79894	best inferred
79893	best inferred
79896	best inferred
79895	best inferred
102724951	not inferred
79898	inferred
120065	not inferred
79897	not inferred
120066	not inferred
79899	best inferred
375484	not inferred
92856	best inferred
91526	not inferred
133396	not inferred
196951	not inferred
219931	not inferred
91523	not inferred
100505679	not inferred
65258	best inferred
91522	not inferred
388780	not inferred
121391	not inferred
168002	not inferred
79883	inferred
79882	best inferred
79885	best inferred
79884	best inferred
145376	not inferred
79887	best inferred
400986	not inferred
79886	best inferred
79888	best inferred
219927	not inferred
65251	not inferred
65250	best inferred
65264	best inferred
65263	best inferred
65266	not inferred
65265	best inferred
157378	not inferred
65268	not inferred
65267	not inferred
90226	not inferred
723961	not inferred
145389	best inferred
219938	not inferred
